ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb,type total,node-whx-pb_guest_nice,node-whx-pb_guest,node-whx-pb_steal,node-whx-pb_softirq,node-whx-pb_irq,node-whx-pb_user,node-whx-pb_system,node-whx-pb_nice,node-whx-pb_iowait,node-whx-pb_avail,node-whx-pb_received,node-whx-pb_sent,node-whx-pb_forwarded,node-whx-pb_delivered,node-whx-rs_guest_nice,node-whx-rs_guest,node-whx-rs_steal,node-whx-rs_softirq,node-whx-rs_irq,node-whx-rs_user,node-whx-rs_system,node-whx-rs_nice,node-whx-rs_iowait,node-whx-rs_avail,node-whx-rs_received,node-whx-rs_sent,node-whx-rs_forwarded,node-whx-rs_delivered,node-whx-sc_guest_nice,node-whx-sc_guest,node-whx-sc_steal,node-whx-sc_softirq,node-whx-sc_irq,node-whx-sc_user,node-whx-sc_system,node-whx-sc_nice,node-whx-sc_iowait,node-whx-sc_avail,node-whx-sc_received,node-whx-sc_sent,node-whx-sc_forwarded,node-whx-sc_delivered
60696.230769230766,218.23076923076923,218.23076923076923,218.23076923076923,18.46153846153846,6.330769230769231,49.607692307692304,49.92307692307692,51.03076923076923,51.03076923076923,1703874212.0,0.05066,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.266667,0,12.133333,4.266667,17.2,0.0,13194.09,1.0339703,-0.5169852,0,1.0339703,0,0,0,2.088773,0,12.140992,7.049608,0.3916449,0.0,6125.18,0.0,0.0,0,0.0,0,0,0,0.6443299,0,3.994845,3.350515,13.273196,0.0,13363.949,0.0,0.0,0,0.0
60906.15384615384,209.92307692307693,209.92307692307693,209.92307692307693,19.06923076923077,6.3538461538461535,49.5923076923077,49.73076923076923,50.13076923076923,50.13076923076923,1703874213.0,0.0505776923076923,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.346806,0,10.691004,6.779661,13.559322,0.0,13192.66,0.9660297,-0.4830148,0,0.9660297,0,0,0,2.480418,0,17.23238,6.788512,0.2610966,0.0,6123.578,0.0,0.0,0,0.0,0,0,0,0.5121639,0,4.481434,2.68886,13.18822,0.0,13363.863,0.0,0.0,0,0.0
61108.307692307695,202.15384615384616,202.15384615384616,202.15384615384616,19.82307692307692,6.361538461538462,49.65384615384615,50.04615384615385,51.98461538461538,51.98461538461538,1703874214.0,0.050496923076923,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.759527,0,8.804205,4.730618,13.797635,0.0,13192.57,0.0,0.0,0,0.0,0,0,0,2.072539,0,12.953368,5.699482,0.388601,0.0,6123.684,2.662251,-2.662251,0,2.662251,0,0,0,0.7623888,0,4.955527,2.92249,13.087675,0.1270648,13363.555,0.0,0.0,0,0.0
61324.307692307695,216.0,216.0,216.0,18.623076923076923,6.346153846153846,49.61538461538461,49.99230769230769,51.50769230769231,51.50769230769231,1703874215.0,0.0504146153846153,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.110818,0,10.422164,5.804749,13.720317,0.0,13191.77,0.0,0.0,0,0.0,0,0,0,2.204929,0,14.915694,6.355383,0.2594034,0.0,6119.531,1.3377492,-1.3377492,0,1.3377492,0,0,0,0.6435006,0,9.90991,4.375804,13.127413,0.2574003,13360.594,0.0,0.0,0,0.0
61534.230769230766,209.92307692307693,209.92307692307693,209.92307692307693,19.153846153846157,6.369230769230769,49.8,73.52307692307691,94.6923076923077,94.6923076923077,1703874216.0,0.05033,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.380952,0,13.227513,3.968254,13.624339,0.0,13191.508,2.065096,-2.065096,0,2.065096,0,0,0,1.93299,0,12.757732,6.572165,0.257732,0.0,6118.531,0.0,0.0,0,0.0,0,0,0,0.8928571,0,5.357143,3.316327,13.010204,0.0,13358.375,0.0,0.0,0,0.0
61525.0,218.33333333333331,218.33333333333331,218.33333333333331,18.20833333333333,6.316666666666666,49.583333333333336,49.95,51.85833333333333,51.85833333333333,1703874217.0,0.05386,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.721854,0,11.788079,6.490066,13.774834,0.0,13185.707,1.934904,-1.934904,0,1.934904,0,0,0,2.340702,0,22.49675,7.672302,0.130039,0.0,6117.93,0.0,0.0,0,0.0,0,0,0,0.6418485,0,4.36457,3.080873,13.22208,0.1283697,13358.465,0.0,0.0,0,0.0
61745.5,220.5,220.5,220.5,18.23333333333333,6.3500000000000005,49.68333333333334,51.25833333333333,54.175,54.175,1703874218.0,0.0537683333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.236842,0,11.315789,5.0,13.684211,0.0,13190.137,0.0,0.0,0,0.0,0,0,0,2.067183,0,11.886305,7.364341,0.3875969,0.0,6671.91,0.0,0.0,0,0.0,0,0,0,0.6369427,0,4.840764,2.547771,13.121019,0.0,13357.715,0.0,0.0,0,0.0
61973.16666666666,227.66666666666663,227.66666666666663,227.66666666666663,17.616666666666667,6.316666666666666,49.59166666666667,49.78333333333333,50.76666666666667,50.76666666666667,1703874219.0,0.0536741666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.251656,0,8.344371,5.960265,13.907285,0.1324503,13188.602,0.0,0.0,0,0.0,0,0,0,1.699346,0,20.13072,5.751634,0.3921569,0.0,6665.805,0.0,0.0,0,0.0,0,0,0,0.6410256,0,3.974359,2.692308,13.205128,0.0,13360.328,2.743016,-2.743016,0,2.743016
62191.0,217.83333333333331,217.83333333333331,217.83333333333331,18.48333333333333,6.325,49.61666666666667,49.85833333333333,51.11666666666667,51.11666666666667,1703874220.0,0.0535858333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.52996,0,8.521971,4.260985,13.981358,0.0,13187.824,0.0,0.0,0,0.0,0,0,0,1.818182,0,11.558442,6.233766,0.2597403,0.0,6663.703,0.0,0.0,0,0.0,0,0,0,0.6435006,0,7.593308,2.445302,13.127413,0.2574003,13360.16,1.2569842,-1.2569842,0,1.2569842
62388.333333333336,197.33333333333331,197.33333333333331,197.33333333333331,20.291666666666668,6.366666666666667,49.69166666666667,68.45,92.8,92.8,1703874221.0,0.0534949999999999,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.83727,0,13.385827,4.986877,13.648294,0.0,13188.047,0.0,0.0,0,0.0,0,0,0,1.686122,0,12.191958,6.355383,0.2594034,0.1297017,6661.781,0.0,0.0,0,0.0,0,0,0,0.6377551,0,5.612245,2.933673,13.137755,0.0,13360.016,0.0,0.0,0,0.0
62601.083333333336,212.75,212.75,212.75,18.916666666666668,6.333333333333333,49.60833333333334,49.78333333333333,50.6,50.6,1703874222.0,0.0534116666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.774108,0,8.322325,4.491413,14.266843,0.0,13188.066,0.0,0.0,0,0.0,0,0,0,1.818182,0,11.038961,6.363636,0.3896104,0.0,6652.395,6.657638,-6.657638,0,6.657638,0,0,0,0.3841229,0,4.225352,2.68886,13.316261,0.128041,13360.125,0.0,0.0,0,0.0
62818.083333333336,217.0,217.0,217.0,18.391666666666666,6.333333333333333,49.60833333333334,49.85833333333333,51.39166666666667,51.39166666666667,1703874223.0,0.0533283333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.631579,0,10.263158,6.052632,13.815789,0.0,13184.438,1.0345364,-0.5172682,0,1.0345364,0,0,0,2.322581,0,12.645161,7.096774,0.2580645,0.0,6654.031,3.342362,-3.342362,0,3.342362,0,0,0,0.6393862,0,3.964194,2.429668,13.171355,0.0,13360.152,0.0,0.0,0,0.0
63034.0,215.91666666666663,215.91666666666663,215.91666666666663,18.683333333333334,6.358333333333333,49.61666666666667,49.825,50.208333333333336,50.208333333333336,1703874224.0,0.0532441666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.774108,0,8.058124,6.076618,13.738441,0.0,13184.84,0.9654636,-0.4827318,0,0.9654636,0,0,0,1.948052,0,12.077922,5.844156,0.2597403,0.0,6651.953,2.662512,-2.662512,0,2.662512,0,0,0,0.3836317,0,3.964194,2.685422,13.171355,0.1278772,13360.992,0.0,0.0,0,0.0
63243.083333333336,209.08333333333331,209.08333333333331,209.08333333333331,19.325,6.3500000000000005,49.65833333333333,57.85833333333333,79.03333333333333,79.03333333333333,1703874225.0,0.0531658333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.245707,0,8.718626,4.491413,13.870542,0.0,13186.391,0.0,0.0,0,0.0,0,0,0,1.948052,0,11.168831,6.103896,0.3896104,0.0,6651.512,1.3374884,-1.3374884,0,1.3374884,0,0,0,0.7722008,0,9.266409,3.732304,13.127413,0.2574003,13361.047,0.0,0.0,0,0.0
63450.25,207.16666666666663,207.16666666666663,207.16666666666663,19.4,6.358333333333333,49.64166666666667,49.91666666666666,51.05,51.05,1703874226.0,0.0530891666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.71504,0,12.532982,4.74934,14.116095,0.1319261,13187.102,2.069334,-2.069334,0,2.069334,0,0,0,1.950585,0,11.963589,5.721717,0.260078,0.0,6651.285,0.0,0.0,0,0.0,0,0,0,0.3851091,0,3.851091,2.439024,13.350449,0.0,13360.59,0.0,0.0,0,0.0
63666.66666666666,216.41666666666663,216.41666666666663,216.41666666666663,18.6,6.341666666666666,49.64166666666667,49.96666666666667,51.275,51.275,1703874227.0,0.053005,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.963351,0,12.958115,5.759162,13.481675,0.0,13184.914,1.930666,-1.930666,0,1.930666,0,0,0,1.958225,0,15.143603,6.527415,0.2610966,0.0,6651.266,0.0,0.0,0,0.0,0,0,0,0.5121639,0,3.841229,2.304738,13.18822,0.0,13361.301,0.0,0.0,0,0.0
63877.5,210.83333333333331,210.83333333333331,210.83333333333331,19.041666666666668,6.366666666666667,49.65833333333333,50.2,52.38333333333333,52.38333333333333,1703874228.0,0.0529341666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.108037,0,11.330698,5.270092,13.965744,0.0,13190.871,0.0,0.0,0,0.0,0,0,0,1.820546,0,13.914174,6.371912,0.390117,0.0,6651.125,0.0,0.0,0,0.0,0,0,0,0.5141388,0,3.856041,2.313625,13.239075,0.0,13360.871,0.0,0.0,0,0.0
64097.41666666666,219.91666666666663,219.91666666666663,219.91666666666663,18.3,6.358333333333333,49.6,49.775,50.5,50.5,1703874229.0,0.0528475,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.777778,0,8.068783,4.232804,13.624339,0.0,13190.523,0.0,0.0,0,0.0,0,0,0,1.945525,0,12.710765,6.485084,0.2594034,0.0,6650.805,0.0,0.0,0,0.0,0,0,0,0.6418485,0,7.445443,2.310655,13.09371,0.0,13360.801,2.740545,-2.740545,0,2.740545
64308.75,211.33333333333331,211.33333333333331,211.33333333333331,19.016666666666666,6.366666666666667,49.60833333333334,57.55,77.925,77.925,1703874230.0,0.0527625,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.091503,0,13.333333,4.705882,13.202614,0.0,13190.207,0.0,0.0,0,0.0,0,0,0,1.945525,0,11.802853,5.966278,0.3891051,0.0,6650.555,0.0,0.0,0,0.0,0,0,0,0.5128205,0,4.487179,2.820513,13.205128,0.0,13360.555,1.259455,-1.259455,0,1.259455
64526.41666666666,217.66666666666663,217.66666666666663,217.66666666666663,18.45833333333333,6.3500000000000005,49.64166666666667,50.075,52.425,52.425,1703874231.0,0.05268,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.785146,0,8.222812,4.774536,13.527851,0.132626,13189.969,0.0,0.0,0,0.0,0,0,0,1.818182,0,12.987013,6.623377,0.2597403,0.0,6650.598,0.0,0.0,0,0.0,0,0,0,0.7682458,0,6.402049,3.201024,13.18822,0.0,13362.145,0.0,0.0,0,0.0
64742.66666666666,216.25,216.25,216.25,18.541666666666668,6.358333333333333,49.61666666666667,49.833333333333336,50.475,50.475,1703874232.0,0.0525983333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.27577,0,8.433735,5.087015,14.323963,0.0,13189.277,0.0,0.0,0,0.0,0,0,0,1.953125,0,10.9375,7.161458,0.390625,0.0,6651.047,0.0,0.0,0,0.0,0,0,0,0.5154639,0,4.510309,3.350515,13.273196,0.0,13361.031,0.0,0.0,0,0.0
64958.75,216.08333333333331,216.08333333333331,216.08333333333331,18.55,6.341666666666666,49.63333333333333,50.09166666666667,51.51666666666667,51.51666666666667,1703874233.0,0.0525158333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.52324,0,9.960159,5.312085,14.077025,0.0,13189.312,0.0,0.0,0,0.0,0,0,0,2.083333,0,12.369792,6.380208,0.1302083,0.0,6652.328,0.0,0.0,0,0.0,0,0,0,0.5108557,0,5.363985,2.809706,13.154534,0.0,13358.691,0.0,0.0,0,0.0
65177.75,219.0,219.0,219.0,18.341666666666665,6.358333333333333,49.625,49.78333333333333,51.925,51.925,1703874234.0,0.0524308333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.136182,0,7.209613,4.806409,14.018692,0.0,13188.848,1.0346058,-0.5173029,0,1.0346058,0,0,0,1.948052,0,13.506494,5.844156,0.3896104,0.0,6652.461,2.658196,-2.658196,0,2.658196,0,0,0,0.6418485,0,7.188703,2.695764,13.22208,0.0,13359.559,0.0,0.0,0,0.0
65388.91666666666,211.16666666666663,211.16666666666663,211.16666666666663,19.008333333333333,6.366666666666667,49.675,65.39166666666667,86.34166666666665,86.34166666666665,1703874235.0,0.0523491666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.844532,0,11.98946,5.401845,13.70224,0.0,13189.363,0.9653942,-0.4826971,0,0.9653942,0,0,0,2.088773,0,12.532637,5.874674,0.2610966,0.0,6652.348,1.3418043,-1.3418043,0,1.3418043,0,0,0,0.5121639,0,5.761844,3.329065,13.18822,0.0,13359.391,0.0,0.0,0,0.0
65599.0,210.08333333333331,210.08333333333331,210.08333333333331,19.116666666666667,6.358333333333333,49.61666666666667,49.81666666666666,50.625,50.625,1703874236.0,0.0522733333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.116402,0,8.201058,5.291005,13.888889,0.0,13191.52,2.068758,-2.068758,0,2.068758,0,0,0,1.808786,0,13.953488,5.943152,0.2583979,0.0,6651.961,0.0,0.0,0,0.0,0,0,0,0.2557545,0,4.731458,2.685422,13.171355,0.0,13359.645,0.0,0.0,0,0.0
65817.41666666667,218.41666666666663,218.41666666666663,218.41666666666663,18.416666666666668,6.366666666666667,49.63333333333333,50.083333333333336,51.075,51.075,1703874237.0,0.0521816666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.3586957,0,10.461957,5.027174,14.538043,0.0,13189.629,1.931242,-1.931242,0,1.931242,0,0,0,2.32859,0,13.583441,6.98577,0.2587322,0.0,6644.98,0.0,0.0,0,0.0,0,0,0,0.3836317,0,4.092072,2.429668,13.299233,0.1278772,13359.672,0.0,0.0,0,0.0
66033.33333333333,215.91666666666663,215.91666666666663,215.91666666666663,18.558333333333334,6.3500000000000005,49.63333333333333,49.90833333333333,51.025,51.025,1703874238.0,0.0521016666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.846966,0,9.894459,5.540897,13.852243,0.1319261,13194.754,0.0,0.0,0,0.0,0,0,0,2.210663,0,13.003901,6.501951,0.260078,0.0,6652.641,0.0,0.0,0,0.0,0,0,0,0.6369427,0,6.878981,2.675159,12.993631,0.0,13359.73,0.0,0.0,0,0.0
66243.58333333333,210.25,210.25,210.25,19.175,6.3500000000000005,49.75,55.925,76.05833333333334,76.05833333333334,1703874239.0,0.0520233333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.49017,0,8.650066,4.980341,13.761468,0.0,13195.0,0.0,0.0,0,0.0,0,0,0,2.337662,0,11.818182,7.272727,0.3896104,0.0,6652.18,0.0,0.0,0,0.0,0,0,0,0.6410256,0,4.615385,2.820513,13.205128,0.0,13360.602,2.744068,-2.744068,0,2.744068
66464.75,221.16666666666663,221.16666666666663,221.16666666666663,18.075,6.383333333333334,49.66666666666666,49.925,50.61666666666667,50.61666666666667,1703874240.0,0.0519383333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.763158,0,12.5,4.605263,13.815789,0.0,13194.176,0.0,0.0,0,0.0,0,0,0,2.470741,0,16.384915,6.762029,0.260078,0.0,6652.469,0.0,0.0,0,0.0,0,0,0,0.5134788,0,3.722721,2.439024,12.96534,0.0,13361.738,1.2559322,-1.2559322,0,1.2559322
66673.83333333333,209.08333333333331,209.08333333333331,209.08333333333331,19.133333333333333,6.341666666666666,49.68333333333334,50.325,51.80833333333334,51.80833333333334,1703874241.0,0.05186,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.638522,0,8.047493,5.013193,13.852243,0.0,13193.758,0.0,0.0,0,0.0,0,0,0,2.346806,0,13.168188,6.518905,0.3911343,0.0,6653.145,0.0,0.0,0,0.0,0,0,0,0.6385696,0,5.87484,3.065134,13.282248,0.0,13362.406,0.0,0.0,0,0.0
66888.25,214.41666666666663,214.41666666666663,214.41666666666663,18.95,6.358333333333333,49.708333333333336,50.14166666666667,51.65833333333333,51.65833333333333,1703874242.0,0.0517799999999999,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.861702,0,9.707447,4.521277,14.095745,0.0,13194.82,0.0,0.0,0,0.0,0,0,0,2.193548,0,18.70968,5.935484,0.2580645,0.0,6652.051,0.0,0.0,0,0.0,0,0,0,0.5102041,0,4.464286,2.168367,13.137755,0.127551,13361.367,0.0,0.0,0,0.0
67104.0,215.75,215.75,215.75,18.55,6.333333333333333,49.625,50.00833333333333,52.14166666666667,52.14166666666667,1703874243.0,0.0517066666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.85923,0,12.084993,6.507304,13.944223,0.0,13194.395,0.0,0.0,0,0.0,0,0,0,1.950585,0,15.084525,7.412224,0.390117,0.0,6653.215,0.0,0.0,0,0.0,0,0,0,0.6418485,0,7.445443,2.952503,13.22208,0.0,13361.176,7.544494,-7.544494,0,7.544494
67307.75,203.75,203.75,203.75,19.775,6.383333333333334,50.075,65.45,88.80833333333334,88.80833333333334,1703874244.0,0.0516216666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.842105,0,14.605263,4.210526,13.815789,0.0,13184.844,0.0,0.0,0,0.0,0,0,0,1.945525,0,18.93645,5.706874,0.2594034,0.0,6653.488,2.660897,-2.660897,0,2.660897,0,0,0,0.3856041,0,3.598972,2.827763,13.239075,0.1285347,13361.238,3.455506,-3.455506,0,3.455506
67520.91666666667,213.16666666666663,213.16666666666663,213.16666666666663,18.866666666666667,6.366666666666667,49.625,49.80833333333334,50.53333333333333,50.53333333333333,1703874245.0,0.0515441666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.239789,0,9.486166,6.192358,13.833992,0.0,13182.887,6.196375,-5.680011,0,6.196375,0,0,0,1.797176,0,13.607189,6.546855,0.3851091,0.0,6653.227,1.3391031,-1.3391031,0,1.3391031,0,0,0,0.7702182,0,7.060334,4.107831,13.22208,0.1283697,13359.02,0.0,0.0,0,0.0
67735.33333333333,214.41666666666663,214.41666666666663,214.41666666666663,18.758333333333333,6.325,49.63333333333333,49.78333333333333,50.28333333333333,50.28333333333333,1703874246.0,0.0514716666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.390438,0,9.296149,4.648074,14.077025,0.0,13184.34,7.868234,-7.384599,0,7.868234,0,0,0,1.955671,0,13.428944,5.47588,0.2607562,0.0,6653.602,0.0,0.0,0,0.0,0,0,0,0.6435006,0,4.504505,3.346203,13.256113,0.0,13358.758,0.0,0.0,0,0.0
67943.83333333333,208.5,208.5,208.5,19.33333333333333,6.358333333333333,49.64166666666667,50.333333333333336,54.61666666666667,54.61666666666667,1703874247.0,0.0513816666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.005348,0,11.631016,5.748663,14.171123,0.0,13182.324,1.93539,-1.93539,0,1.93539,0,0,0,2.204929,0,14.656291,7.392996,0.3891051,0.0,6650.48,0.0,0.0,0,0.0,0,0,0,0.6435006,0,7.464607,2.831403,13.256113,0.0,13358.32,0.0,0.0,0,0.0
68147.08333333333,203.25,203.25,203.25,19.616666666666667,6.366666666666667,49.68333333333334,68.11666666666666,88.22500000000001,88.22500000000001,1703874248.0,0.0513041666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.130493,0,9.18775,4.660453,13.981358,0.0,13194.168,0.0,0.0,0,0.0,0,0,0,2.083333,0,13.28125,5.729167,0.2604167,0.0,6650.516,0.0,0.0,0,0.0,0,0,0,0.5121639,0,3.96927,2.560819,15.492958,0.0,13357.617,0.0,0.0,0,0.0
68362.75,215.66666666666663,215.66666666666663,215.66666666666663,18.666666666666668,6.341666666666666,49.63333333333333,49.833333333333336,50.8,50.8,1703874249.0,0.0512216666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.721854,0,13.377483,5.298013,13.774834,0.0,13191.887,0.0,0.0,0,0.0,0,0,0,2.213542,0,13.151042,6.510417,0.390625,0.0,6650.137,0.0,0.0,0,0.0,0,0,0,0.3836317,0,3.836317,2.685422,13.171355,0.0,13356.945,2.742973,-2.742973,0,2.742973
68584.16666666667,221.41666666666663,221.41666666666663,221.41666666666663,18.15,6.316666666666666,49.63333333333333,49.8,50.03333333333333,50.03333333333333,1703874250.0,0.0511491666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.984127,0,8.597884,4.497354,14.021164,0.0,13192.609,0.0,0.0,0,0.0,0,0,0,2.094241,0,12.827225,5.628272,0.3926702,0.0,6650.312,0.0,0.0,0,0.0,0,0,0,0.6385696,0,4.214559,2.93742,13.537676,0.1277139,13357.25,1.2570269,-1.2570269,0,1.2570269
68796.58333333333,212.41666666666663,212.41666666666663,212.41666666666663,18.975,6.341666666666666,49.625,49.75833333333333,49.91666666666666,49.91666666666666,1703874251.0,0.0510833333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.113606,0,7.265522,5.019815,14.002642,0.0,13191.395,0.0,0.0,0,0.0,0,0,0,2.213542,0,10.546875,6.119792,0.390625,0.0,6650.027,0.0,0.0,0,0.0,0,0,0,0.6426735,0,5.398458,3.213368,13.239075,0.0,13357.801,0.0,0.0,0,0.0
68798.0,213.72727272727272,213.72727272727272,213.72727272727272,18.88181818181818,6.336363636363637,49.690909090909095,50.38181818181818,52.81818181818182,52.81818181818182,1703874252.0,0.054970909090909,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.380952,0,8.862434,4.497354,14.153439,0.1322751,13192.133,0.0,0.0,0,0.0,0,0,0,1.948052,0,11.428571,5.974026,0.1298701,0.0,6649.957,0.0,0.0,0,0.0,0,0,0,0.3846154,0,6.666667,2.692308,13.205128,0.1282051,13358.445,0.0,0.0,0,0.0
69010.27272727272,212.27272727272728,212.27272727272728,212.27272727272728,18.981818181818184,6.363636363636363,49.70909090909092,62.89090909090908,91.4090909090909,91.4090909090909,1703874253.0,0.0549018181818181,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.362205,0,13.385827,5.643045,13.779528,0.0,13191.449,0.0,0.0,0,0.0,0,0,0,2.094241,0,11.780105,7.591623,0.3926702,0.0,7213.762,0.0,0.0,0,0.0,0,0,0,0.5102041,0,4.846939,2.678571,13.265306,0.255102,13358.059,0.0,0.0,0,0.0
69228.81818181818,218.54545454545453,218.54545454545453,218.54545454545453,18.418181818181814,6.354545454545455,49.654545454545456,49.86363636363637,50.85454545454545,50.85454545454545,1703874254.0,0.0548245454545454,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.222222,0,8.496732,5.359477,13.856209,0.0,13191.969,0.0,0.0,0,0.0,0,0,0,1.950585,0,15.73472,6.111834,0.390117,0.0,7213.34,2.662105,-2.662105,0,2.662105,0,0,0,0.5108557,0,3.831418,2.681992,13.02682,0.0,13358.508,0.0,0.0,0,0.0
69438.36363636363,209.54545454545453,209.54545454545453,209.54545454545453,19.163636363636364,6.345454545454545,49.627272727272725,49.8,50.22727272727273,50.22727272727273,1703874255.0,0.0547436363636363,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.971091,0,8.409987,5.256242,13.666229,0.0,13191.199,0.0,0.0,0,0.0,0,0,0,1.692708,0,11.848958,5.338542,0.2604167,0.0,7213.789,1.3378947,-1.3378947,0,1.3378947,0,0,0,0.6410256,0,5.384615,3.589744,13.333333,0.0,13358.215,0.0,0.0,0,0.0
69644.72727272728,206.3636363636364,206.3636363636364,206.3636363636364,19.39090909090909,6.354545454545455,49.654545454545456,49.98181818181818,51.57272727272727,51.57272727272727,1703874256.0,0.05467,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.846966,0,8.17942,4.881266,13.720317,0.0,13191.469,3.098343,-2.581953,0,3.098343,0,0,0,1.688312,0,9.220779,5.584416,0.2597403,0.0,7213.359,0.0,0.0,0,0.0,0,0,0,0.3826531,0,6.632653,2.678571,13.137755,0.127551,13358.906,0.0,0.0,0,0.0
69846.18181818182,201.45454545454547,201.45454545454547,201.45454545454547,20.10909090909091,6.372727272727274,49.845454545454544,74.96363636363637,96.7090909090909,96.7090909090909,1703874257.0,0.054580909090909,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.12766,0,10.505319,6.914894,14.361702,0.0,13190.051,2.901657,-2.418047,0,2.901657,0,0,0,1.820546,0,14.954486,6.501951,0.260078,0.0,7213.945,0.0,0.0,0,0.0,0,0,0,0.5108557,0,3.703704,2.681992,13.154534,0.2554278,13359.691,0.0,0.0,0,0.0
70056.63636363637,210.45454545454547,210.45454545454547,210.45454545454547,18.918181818181814,6.390909090909091,49.690909090909095,49.99090909090909,50.627272727272725,50.627272727272725,1703874258.0,0.0545045454545454,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.869159,0,12.683578,4.93992,13.751669,0.1335113,13197.324,0.0,0.0,0,0.0,0,0,0,1.818182,0,12.597403,5.974026,0.2597403,0.0,7213.719,0.0,0.0,0,0.0,0,0,0,0.3826531,0,3.443878,2.423469,13.137755,0.0,13358.062,0.0,0.0,0,0.0
70280.27272727272,223.63636363636363,223.63636363636363,223.63636363636363,18.081818181818186,6.381818181818182,49.70909090909092,50.33636363636364,51.18181818181818,51.18181818181818,1703874259.0,0.0544209090909091,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.943005,0,9.974093,5.440415,13.73057,0.0,13195.332,0.0,0.0,0,0.0,0,0,0,1.950585,0,11.183355,6.111834,0.390117,0.0,7213.871,0.0,0.0,0,0.0,0,0,0,0.5108557,0,4.214559,2.554278,13.154534,0.1277139,13358.586,2.744189,-2.744189,0,2.744189
70497.18181818182,216.9090909090909,216.9090909090909,216.9090909090909,18.445454545454545,6.318181818181818,49.66363636363637,49.83636363636364,50.127272727272725,50.127272727272725,1703874260.0,0.0543336363636363,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.708279,0,8.278581,5.519054,13.797635,0.0,13195.832,0.0,0.0,0,0.0,0,0,0,2.080624,0,13.394018,5.981795,0.260078,0.0,7213.484,0.0,0.0,0,0.0,0,0,0,0.511509,0,4.092072,2.557545,13.171355,0.1278772,13360.672,1.2558112,-1.2558112,0,1.2558112
